,ymd,bWendu,yWendu,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel,city_list
7379,2017-03-20,24℃,19℃,小雨,无持续风向,微风,64,良,2,广州
7380,2017-03-21,24℃,18℃,小到中雨,无持续风向,微风,69,良,2,广州
7381,2017-03-22,24℃,20℃,中雨~小雨,无持续风向,微风,54,良,2,广州
7382,2017-03-23,24℃,20℃,小雨,无持续风向,微风,61,良,2,广州
7383,2017-03-24,25℃,16℃,阵雨~小雨,无持续风向,微风,60,良,2,广州
7384,2017-03-25,16℃,13℃,小雨,北风,3-4级,30,优,1,广州
7385,2017-03-26,15℃,9℃,小雨,无持续风向,微风,44,优,1,广州
7386,2017-03-27,23℃,15℃,多云~阴,无持续风向,微风,67,良,2,广州
7387,2017-03-28,25℃,17℃,小雨~小到中雨,无持续风向,微风,79,良,2,广州
7388,2017-03-29,26℃,19℃,小雨~阵雨,无持续风向,微风,73,良,2,广州
7389,2017-03-30,25℃,21℃,小雨,无持续风向,微风,68,良,2,广州
7390,2017-03-31,23℃,16℃,中雨~小到中雨,北风,3-4级,38,优,1,广州
7391,2017-04-01,23℃,14℃,晴,无持续风向,微风,40,优,1,广州
7392,2017-04-02,25℃,14℃,多云,无持续风向,微风,59,良,2,广州
7393,2017-04-03,25℃,16℃,多云,无持续风向,微风,78,良,2,广州
7394,2017-04-04,27℃,18℃,多云,无持续风向,微风,59,良,2,广州
7395,2017-04-05,27℃,20℃,多云,无持续风向,微风,57,良,2,广州
7396,2017-04-06,26℃,21℃,多云,无持续风向,微风,65,良,2,广州
7397,2017-04-07,28℃,21℃,多云~小雨,无持续风向,微风,66,良,2,广州
7398,2017-04-08,29℃,23℃,小雨,无持续风向,微风,52,良,2,广州
7399,2017-04-09,30℃,24℃,阴,无持续风向,微风,43,优,1,广州
7400,2017-04-10,30℃,18℃,小雨,南风,4-5级,48,优,1,广州
7401,2017-04-11,23℃,16℃,小雨,无持续风向,微风,53,良,2,广州
7402,2017-04-12,20℃,17℃,中到大雨~中雨,无持续风向,微风,29,优,1,广州
7403,2017-04-13,22℃,17℃,阴,无持续风向,微风,41,优,1,广州
7404,2017-04-14,24℃,20℃,阴~多云,无持续风向,微风,73,良,2,广州
7405,2017-04-15,28℃,22℃,小雨,无持续风向,微风,69,良,2,广州
7406,2017-04-16,29℃,23℃,多云~阴,南风,3-4级,60,良,2,广州
7407,2017-04-17,30℃,24℃,多云~阴,无持续风向,微风,60,良,2,广州
7408,2017-04-18,31℃,23℃,阴,无持续风向,微风,62,良,2,广州
7409,2017-04-19,30℃,23℃,小到中雨~小雨,无持续风向,微风,64,良,2,广州
7410,2017-04-20,29℃,23℃,小雨~阵雨,无持续风向,微风,47,优,1,广州
7411,2017-04-21,25℃,17℃,小到中雨~中雨,无持续风向,微风,43,优,1,广州
7412,2017-04-22,22℃,16℃,多云,无持续风向,微风,48,优,1,广州
7413,2017-04-23,24℃,19℃,小雨,无持续风向,微风,60,良,2,广州
7414,2017-04-24,25℃,20℃,中雨,无持续风向,微风,74,良,2,广州
7415,2017-04-25,25℃,22℃,大到暴雨~大雨,无持续风向,微风,74,良,2,广州
7416,2017-04-26,25℃,20℃,中到大雨~小雨,无持续风向,微风,56,良,2,广州
7417,2017-04-27,23℃,18℃,阴~多云,北风,3-4级,26,优,1,广州
7418,2017-04-28,25℃,17℃,多云,无持续风向,微风,56,良,2,广州
7419,2017-04-29,28℃,19℃,多云,无持续风向,微风,103,轻度污染,3,广州
7420,2017-04-30,29℃,21℃,多云,无持续风向,微风,83,良,2,广州
7421,2017-05-01,30℃,23℃,多云,东南风,3-4级,56,良,2,广州
7422,2017-05-02,30℃,24℃,小雨,无持续风向,微风,50,优,1,广州
7423,2017-05-03,30℃,23℃,小雨,南风,3-4级,40,优,1,广州
7424,2017-05-04,28℃,21℃,大到暴雨~阴,无持续风向,微风,42,优,1,广州
7425,2017-05-05,28℃,22℃,多云~阴,无持续风向,微风,56,良,2,广州
7426,2017-05-06,30℃,23℃,阵雨,无持续风向,微风,77,良,2,广州
7427,2017-05-07,28℃,23℃,小雨~小到中雨,无持续风向,微风,60,良,2,广州
7428,2017-05-08,29℃,22℃,中雨,无持续风向,微风,49,优,1,广州
7429,2017-05-09,29℃,24℃,阴,无持续风向,微风,42,优,1,广州
7430,2017-05-10,30℃,24℃,小雨,无持续风向,微风,116,轻度污染,3,广州
7431,2017-05-11,31℃,24℃,多云,无持续风向,微风,101,轻度污染,3,广州
7432,2017-05-12,31℃,24℃,中到大雨,无持续风向,微风,45,优,1,广州
7433,2017-05-13,28℃,24℃,中到大雨~小雨,无持续风向,微风,59,良,2,广州
7434,2017-05-14,29℃,23℃,小到中雨~小雨,无持续风向,微风,76,良,2,广州
7435,2017-05-15,27℃,22℃,大到暴雨,无持续风向,微风,32,优,1,广州
7436,2017-05-16,29℃,22℃,多云,无持续风向,微风,31,优,1,广州
7437,2017-05-17,30℃,23℃,多云,无持续风向,微风,66,良,2,广州
7438,2017-05-18,30℃,23℃,阵雨~小雨,无持续风向,微风,77,良,2,广州
7439,2017-05-19,29℃,24℃,雷阵雨~小到中雨,无持续风向,微风,53,良,2,广州
7440,2017-05-20,27℃,23℃,阵雨,无持续风向,微风,48,优,1,广州
7441,2017-05-21,28℃,24℃,小雨,无持续风向,微风,48,优,1,广州
7442,2017-05-22,27℃,23℃,小到中雨,无持续风向,微风,47,优,1,广州
7443,2017-05-23,30℃,23℃,中雨,无持续风向,微风,55,良,2,广州
7444,2017-05-24,26℃,21℃,中雨~小雨,无持续风向,微风,32,优,1,广州
7445,2017-05-25,29℃,21℃,多云,无持续风向,微风,36,优,1,广州
7446,2017-05-26,30℃,22℃,多云,无持续风向,微风,57,良,2,广州
7447,2017-05-27,30℃,21℃,多云,无持续风向,微风,63,良,2,广州
7448,2017-05-28,31℃,22℃,多云,无持续风向,微风,80,良,2,广州
7449,2017-05-29,33℃,23℃,多云,无持续风向,微风,84,良,2,广州
7450,2017-05-30,33℃,24℃,多云,无持续风向,微风,54,良,2,广州
7451,2017-05-31,31℃,25℃,小雨,无持续风向,微风,50,优,1,广州
7452,2017-06-01,31℃,25℃,小雨,西南风,3-4级,40,优,1,广州
7453,2017-06-02,30℃,25℃,大雨~中到大雨,无持续风向,微风,47,优,1,广州
7454,2017-06-03,32℃,26℃,中雨,无持续风向,微风,50,优,1,广州
7455,2017-06-04,35℃,26℃,阵雨,无持续风向,微风,44,优,1,广州
7456,2017-06-05,34℃,26℃,中雨,无持续风向,微风,36,优,1,广州
7457,2017-06-06,34℃,27℃,小到中雨~小雨,无持续风向,微风,32,优,1,广州
7458,2017-06-07,34℃,26℃,多云,无持续风向,微风,31,优,1,广州
7459,2017-06-08,34℃,27℃,小到中雨~阵雨,无持续风向,微风,36,优,1,广州
7460,2017-06-09,35℃,26℃,多云,无持续风向,微风,37,优,1,广州
7461,2017-06-10,34℃,27℃,小雨,无持续风向,微风,35,优,1,广州
7462,2017-06-11,35℃,27℃,多云,无持续风向,微风,47,优,1,广州
7463,2017-06-12,35℃,27℃,多云,无持续风向,微风,30,优,1,广州
7464,2017-06-13,30℃,26℃,中到大雨~中雨,西南风,3-4级,36,优,1,广州
7465,2017-06-14,31℃,26℃,中雨,无持续风向,微风,38,优,1,广州
7466,2017-06-15,31℃,25℃,小到中雨,无持续风向,微风,53,良,2,广州
7467,2017-06-16,30℃,23℃,大雨,无持续风向,微风,31,优,1,广州
7468,2017-06-17,29℃,23℃,中到大雨~雷阵雨,无持续风向,微风,33,优,1,广州
7469,2017-06-18,30℃,25℃,中到大雨,无持续风向,微风,37,优,1,广州
7470,2017-06-19,28℃,25℃,中到大雨~中雨,无持续风向,微风,45,优,1,广州
7471,2017-06-20,28℃,25℃,大雨,无持续风向,微风,40,优,1,广州
7472,2017-06-21,30℃,25℃,中雨,无持续风向,微风,37,优,1,广州
7473,2017-06-22,32℃,26℃,雷阵雨~多云,无持续风向,微风,40,优,1,广州
7474,2017-06-23,33℃,26℃,小雨,无持续风向,微风,31,优,1,广州
7475,2017-06-24,33℃,27℃,雷阵雨~阵雨,无持续风向,微风,32,优,1,广州
7476,2017-06-25,34℃,26℃,雷阵雨,无持续风向,微风,33,优,1,广州
7477,2017-06-26,33℃,26℃,小到中雨,无持续风向,微风,33,优,1,广州
7478,2017-06-27,34℃,27℃,阵雨~多云,无持续风向,微风,32,优,1,广州
7479,2017-06-28,34℃,27℃,雷阵雨~多云,无持续风向,微风,34,优,1,广州
7480,2017-06-29,35℃,28℃,雷阵雨,无持续风向,微风,35,优,1,广州
7481,2017-06-30,35℃,27℃,雷阵雨~多云,无持续风向,微风,36,优,1,广州
7482,2017-07-01,33℃,27℃,雷阵雨~多云,无持续风向,微风,28,优,1,广州
7483,2017-07-02,32℃,27℃,小到中雨~小雨,无持续风向,微风,27,优,1,广州
7484,2017-07-03,32℃,25℃,中雨,无持续风向,微风,26,优,1,广州
7485,2017-07-04,30℃,25℃,中到大雨~小雨,无持续风向,微风,31,优,1,广州
7486,2017-07-05,32℃,26℃,雷阵雨~多云,东南风,3-4级,40,优,1,广州
7487,2017-07-06,31℃,25℃,中雨~阵雨,无持续风向,微风,29,优,1,广州
7488,2017-07-07,31℃,26℃,小到中雨,无持续风向,微风,25,优,1,广州
7489,2017-07-08,31℃,26℃,中到大雨~小雨,无持续风向,微风,30,优,1,广州
7490,2017-07-09,31℃,26℃,中雨~雷阵雨,南风,3-4级,33,优,1,广州
7491,2017-07-10,32℃,25℃,小雨,南风,1-2级,31,优,1,广州
7492,2017-07-11,33℃,26℃,雷阵雨,无持续风向,微风,29,优,1,广州
7493,2017-07-12,32℃,26℃,雷阵雨,无持续风向,微风,47,优,1,广州
7494,2017-07-13,33℃,26℃,雷阵雨,无持续风向,微风,51,良,2,广州
7495,2017-07-14,34℃,26℃,雷阵雨~多云,无持续风向,微风,42,优,1,广州
7496,2017-07-15,34℃,27℃,雷阵雨,东风,3-4级,32,优,1,广州
7497,2017-07-16,31℃,25℃,小到中雨,东风,3-4级,23,优,1,广州
7498,2017-07-17,32℃,25℃,中雨~大雨,东南风,3-4级,23,优,1,广州
7499,2017-07-18,29℃,24℃,大雨~中雨,无持续风向,微风,19,优,1,广州
7500,2017-07-19,30℃,25℃,中到大雨~多云,无持续风向,微风,29,优,1,广州
7501,2017-07-20,32℃,25℃,雷阵雨,无持续风向,微风,38,优,1,广州
7502,2017-07-21,33℃,25℃,多云,无持续风向,微风,44,优,1,广州
7503,2017-07-22,32℃,26℃,雷阵雨,无持续风向,微风,44,优,1,广州
7504,2017-07-23,29℃,25℃,大到暴雨~小雨,东风,4-5级,33,优,1,广州
7505,2017-07-24,32℃,24℃,雷阵雨,无持续风向,微风,28,优,1,广州
7506,2017-07-25,34℃,26℃,雷阵雨~多云,无持续风向,微风,51,良,2,广州
7507,2017-07-26,35℃,26℃,多云,无持续风向,微风,65,良,2,广州
7508,2017-07-27,35℃,26℃,晴,无持续风向,微风,43,优,1,广州
7509,2017-07-28,35℃,25℃,多云,无持续风向,微风,57,良,2,广州
7510,2017-07-29,36℃,25℃,多云,无持续风向,微风,77,良,2,广州
7511,2017-07-30,37℃,30℃,多云,无持续风向,微风,72,良,2,广州
7512,2017-07-31,35℃,26℃,雷阵雨,无持续风向,微风,67,良,2,广州
7513,2017-08-01,33℃,26℃,雷阵雨,无持续风向,微风,68,良,2,广州
7514,2017-08-02,35℃,26℃,中到大雨~雷阵雨,无持续风向,微风,41,优,1,广州
7515,2017-08-03,33℃,28℃,中雨~雷阵雨,无持续风向,微风,41,优,1,广州
7516,2017-08-04,31℃,25℃,小到中雨~雷阵雨,无持续风向,微风,43,优,1,广州
7517,2017-08-05,33℃,26℃,雷阵雨,无持续风向,微风,47,优,1,广州
7518,2017-08-06,35℃,26℃,雷阵雨~多云,无持续风向,微风,48,优,1,广州
7519,2017-08-07,36℃,27℃,多云,无持续风向,微风,45,优,1,广州
7520,2017-08-08,36℃,27℃,多云,无持续风向,微风,35,优,1,广州
7521,2017-08-09,34℃,28℃,雷阵雨,无持续风向,微风,34,优,1,广州
7522,2017-08-10,32℃,27℃,中雨~雷阵雨,无持续风向,微风,39,优,1,广州
7523,2017-08-11,33℃,28℃,雷阵雨~多云,无持续风向,微风,39,优,1,广州
7524,2017-08-12,33℃,28℃,雷阵雨,无持续风向,微风,37,优,1,广州
7525,2017-08-13,35℃,28℃,雷阵雨~多云,无持续风向,微风,33,优,1,广州
7526,2017-08-14,35℃,27℃,多云,南风,3-4级,36,优,1,广州
7527,2017-08-15,35℃,28℃,雷阵雨,无持续风向,微风,35,优,1,广州
7528,2017-08-16,34℃,28℃,雷阵雨~多云,无持续风向,微风,36,优,1,广州
7529,2017-08-17,35℃,27℃,多云,无持续风向,微风,47,优,1,广州
7530,2017-08-18,35℃,27℃,多云,无持续风向,微风,62,良,2,广州
7531,2017-08-19,36℃,28℃,晴,无持续风向,微风,53,良,2,广州
7532,2017-08-20,36℃,28℃,多云,无持续风向,微风,69,良,2,广州
7533,2017-08-21,36℃,27℃,多云,无持续风向,微风,62,良,2,广州
7534,2017-08-22,37℃,26℃,雷阵雨~中雨,无持续风向,微风,63,良,2,广州
7535,2017-08-23,31℃,25℃,中到大雨~大到暴雨,东风,6-7级,41,优,1,广州
7536,2017-08-24,30℃,26℃,小到中雨~雷阵雨,东南风,4-5级,26,优,1,广州
7537,2017-08-25,33℃,26℃,小雨~多云,无持续风向,微风,40,优,1,广州
7538,2017-08-26,35℃,25℃,雷阵雨,无持续风向,微风,45,优,1,广州
7539,2017-08-27,29℃,25℃,中到大雨,东风,6-7级,17,优,1,广州
7540,2017-08-28,29℃,25℃,大到暴雨~雷阵雨,无持续风向,微风,19,优,1,广州
7541,2017-08-29,32℃,26℃,雷阵雨~多云,无持续风向,微风,43,优,1,广州
7542,2017-08-30,35℃,24℃,多云~雷阵雨,无持续风向,微风,60,良,2,广州
7543,2017-08-31,35℃,25℃,小到中雨~阵雨,无持续风向,微风,50,优,1,广州
7544,2017-09-01,34℃,25℃,雷阵雨,无持续风向,微风,45,优,1,广州
7545,2017-09-02,34℃,25℃,雷阵雨,无持续风向,微风,60,良,2,广州
7546,2017-09-03,35℃,25℃,中到大雨,北风,3-4级,66,良,2,广州
7547,2017-09-04,29℃,26℃,中到大雨~大雨,无持续风向,微风,44,优,1,广州
7548,2017-09-05,31℃,25℃,小到中雨~雷阵雨,无持续风向,微风,43,优,1,广州
7549,2017-09-06,32℃,26℃,小到中雨,无持续风向,微风,54,良,2,广州
7550,2017-09-07,31℃,25℃,小到中雨~雷阵雨,无持续风向,微风,50,优,1,广州
7551,2017-09-08,34℃,25℃,雷阵雨~小雨,无持续风向,微风,55,良,2,广州
7552,2017-09-09,32℃,25℃,雷阵雨~小到中雨,无持续风向,微风,50,优,1,广州
7553,2017-09-10,33℃,25℃,中雨~多云,无持续风向,微风,33,优,1,广州
7554,2017-09-11,33℃,26℃,雷阵雨,无持续风向,微风,64,良,2,广州
7555,2017-09-12,35℃,27℃,雷阵雨,无持续风向,微风,53,良,2,广州
7556,2017-09-13,36℃,27℃,多云~晴,无持续风向,微风,44,优,1,广州
7557,2017-09-14,34℃,26℃,雷阵雨~阵雨,无持续风向,微风,42,优,1,广州
7558,2017-09-15,33℃,25℃,多云,无持续风向,微风,55,良,2,广州
7559,2017-09-16,34℃,25℃,多云,无持续风向,微风,74,良,2,广州
7560,2017-09-17,35℃,24℃,多云,无持续风向,微风,91,良,2,广州
7561,2017-09-18,35℃,26℃,多云,无持续风向,微风,96,良,2,广州
7562,2017-09-19,35℃,25℃,多云,无持续风向,微风,76,良,2,广州
7563,2017-09-20,34℃,26℃,多云,无持续风向,微风,80,良,2,广州
7564,2017-09-21,34℃,26℃,雷阵雨,无持续风向,微风,78,良,2,广州
7565,2017-09-22,33℃,26℃,雷阵雨,无持续风向,微风,54,良,2,广州
7566,2017-09-23,34℃,26℃,多云,无持续风向,微风,45,优,1,广州
7567,2017-09-24,33℃,27℃,雷阵雨,无持续风向,微风,40,优,1,广州
7568,2017-09-25,33℃,26℃,雷阵雨~多云,无持续风向,微风,25,优,1,广州
7569,2017-09-26,34℃,25℃,多云,无持续风向,微风,53,良,2,广州
7570,2017-09-27,36℃,27℃,晴~多云,无持续风向,微风,89,良,2,广州
7571,2017-09-28,35℃,25℃,晴~雷阵雨,无持续风向,微风,100,良,2,广州
7572,2017-09-29,32℃,27℃,雷阵雨,无持续风向,微风,47,优,1,广州
7573,2017-09-30,33℃,25℃,雷阵雨,无持续风向,微风,50,优,1,广州
7574,2017-10-01,33℃,26℃,雷阵雨~多云,无持续风向,微风,44,优,1,广州
7575,2017-10-02,33℃,26℃,雷阵雨~多云,无持续风向,微风,41,优,1,广州
7576,2017-10-03,34℃,25℃,雷阵雨,无持续风向,微风,37,优,1,广州
7577,2017-10-04,31℃,25℃,小到中雨~雷阵雨,无持续风向,微风,41,优,1,广州
7578,2017-10-05,33℃,24℃,雷阵雨,无持续风向,微风,35,优,1,广州
7579,2017-10-06,33℃,24℃,多云,无持续风向,微风,43,优,1,广州
7580,2017-10-07,33℃,26℃,多云,无持续风向,微风,51,良,2,广州
7581,2017-10-08,34℃,25℃,多云,无持续风向,微风,53,良,2,广州
7582,2017-10-09,33℃,25℃,多云,无持续风向,微风,48,优,1,广州
7583,2017-10-10,33℃,25℃,阵雨,无持续风向,微风,37,优,1,广州
7584,2017-10-11,32℃,24℃,多云,无持续风向,微风,52,良,2,广州
7585,2017-10-12,32℃,21℃,多云,北风,3-4级,54,良,2,广州
7586,2017-10-13,31℃,22℃,多云,无持续风向,微风,35,优,1,广州
7587,2017-10-14,28℃,21℃,多云~小雨,北风,4-5级,34,优,1,广州
7588,2017-10-15,25℃,21℃,中雨~小到中雨,北风,6-7级,20,优,1,广州
7589,2017-10-16,24℃,19℃,小雨,北风,3-4级,20,优,1,广州
7590,2017-10-17,28℃,21℃,多云,无持续风向,微风,25,优,1,广州
7591,2017-10-18,28℃,21℃,晴,无持续风向,微风,27,优,1,广州
7592,2017-10-19,30℃,20℃,多云,无持续风向,微风,24,优,1,广州
7593,2017-10-20,28℃,20℃,多云,北风,3-4级,26,优,1,广州
7594,2017-10-21,27℃,18℃,多云~晴,无持续风向,微风,33,优,1,广州
7595,2017-10-22,26℃,17℃,晴,无持续风向,微风,51,良,2,广州
7596,2017-10-23,27℃,17℃,多云,无持续风向,微风,74,良,2,广州
7597,2017-10-24,26℃,18℃,晴,无持续风向,微风,83,良,2,广州
7598,2017-10-25,28℃,18℃,多云,无持续风向,微风,101,轻度污染,3,广州
7599,2017-10-26,29℃,18℃,多云,无持续风向,微风,101,轻度污染,3,广州
7600,2017-10-27,28℃,19℃,晴,无持续风向,微风,79,良,2,广州
7601,2017-10-28,29℃,18℃,晴,无持续风向,微风,76,良,2,广州
7602,2017-10-29,28℃,18℃,多云,北风,4-5级,61,良,2,广州
7603,2017-10-30,26℃,16℃,多云,北风,3-4级,69,良,2,广州
7604,2017-10-31,25℃,16℃,多云,无持续风向,微风,67,良,2,广州
7605,2017-11-01,27℃,16℃,晴,无持续风向,微风,86,良,2,广州
7606,2017-11-02,27℃,16℃,多云,无持续风向,微风,95,良,2,广州
7607,2017-11-03,27℃,17℃,晴,无持续风向,微风,69,良,2,广州
7608,2017-11-04,26℃,16℃,多云,北风,4-5级,73,良,2,广州
7609,2017-11-05,27℃,17℃,多云,无持续风向,微风,102,轻度污染,3,广州
7610,2017-11-06,26℃,19℃,小雨,无持续风向,微风,78,良,2,广州
7611,2017-11-07,24℃,18℃,中雨~小雨,无持续风向,微风,51,良,2,广州
7612,2017-11-08,24℃,18℃,小雨~多云,无持续风向,微风,29,优,1,广州
7613,2017-11-09,28℃,19℃,多云,无持续风向,微风,61,良,2,广州
7614,2017-11-10,28℃,19℃,多云,无持续风向,微风,87,良,2,广州
7615,2017-11-11,28℃,18℃,多云,无持续风向,微风,78,良,2,广州
7616,2017-11-12,28℃,19℃,阵雨~多云,无持续风向,微风,70,良,2,广州
7617,2017-11-13,26℃,20℃,多云,无持续风向,微风,62,良,2,广州
7618,2017-11-14,24℃,19℃,阵雨,无持续风向,微风,41,优,1,广州
7619,2017-11-15,24℃,19℃,阵雨~多云,无持续风向,微风,40,优,1,广州
7620,2017-11-16,24℃,19℃,小雨,无持续风向,微风,60,良,2,广州
7621,2017-11-17,27℃,19℃,多云~阴,无持续风向,微风,70,良,2,广州
7622,2017-11-18,19℃,13℃,小雨,北风,4-5级,45,优,1,广州
7623,2017-11-19,17℃,13℃,小雨,北风,4-5级,21,优,1,广州
7624,2017-11-20,15℃,12℃,小雨~阴,北风,3-4级,18,优,1,广州
7625,2017-11-21,19℃,14℃,小雨,无持续风向,微风,30,优,1,广州
7626,2017-11-22,17℃,11℃,阴,北风,3-4级,31,优,1,广州
7627,2017-11-23,19℃,13℃,多云~阴,无持续风向,微风,54,良,2,广州
7628,2017-11-24,16℃,14℃,阴~小雨,无持续风向,微风,51,良,2,广州
7629,2017-11-25,14℃,11℃,小雨~阵雨,无持续风向,微风,53,良,2,广州
7630,2017-11-26,19℃,11℃,多云,无持续风向,微风,49,优,1,广州
7631,2017-11-27,22℃,17℃,多云,无持续风向,微风,43,优,1,广州
7632,2017-11-28,23℃,18℃,阴~多云,无持续风向,微风,60,良,2,广州
7633,2017-11-29,26℃,16℃,小雨,无持续风向,微风,65,良,2,广州
7634,2017-11-30,23℃,13℃,多云,北风,3-4级,57,良,2,广州
7635,2017-12-01,21℃,14℃,多云,北风,3-4级,29,优,1,广州
7636,2017-12-02,23℃,15℃,多云,无持续风向,微风,30,优,1,广州
7637,2017-12-03,23℃,15℃,多云,无持续风向,微风,44,优,1,广州
7638,2017-12-04,23℃,14℃,多云,无持续风向,微风,47,优,1,广州
7639,2017-12-05,19℃,14℃,多云~阴,无持续风向,微风,53,良,2,广州
7640,2017-12-06,21℃,13℃,多云,无持续风向,微风,67,良,2,广州
7641,2017-12-07,23℃,14℃,多云~晴,无持续风向,微风,93,良,2,广州
7642,2017-12-08,20℃,9℃,多云,北风,4-5级,66,良,2,广州
7643,2017-12-09,18℃,9℃,多云,无持续风向,微风,82,良,2,广州
7644,2017-12-10,20℃,10℃,多云,无持续风向,微风,108,轻度污染,3,广州
7645,2017-12-11,20℃,12℃,多云,无持续风向,微风,68,良,2,广州
7646,2017-12-12,20℃,14℃,多云,无持续风向,微风,72,良,2,广州
7647,2017-12-13,19℃,15℃,阴~小雨,无持续风向,微风,101,轻度污染,3,广州
7648,2017-12-14,19℃,14℃,小雨,无持续风向,微风,86,良,2,广州
7649,2017-12-15,19℃,12℃,阴,无持续风向,微风,42,优,1,广州
7650,2017-12-16,16℃,7℃,多云,无持续风向,4-5级,24,优,1,广州
7651,2017-12-17,13℃,6℃,多云~晴,北风,4-5级,55,良,2,广州
7652,2017-12-18,15℃,8℃,多云,北风,4-5级,65,良,2,广州
7653,2017-12-19,16℃,6℃,晴,北风,4-5级,55,良,2,广州
7654,2017-12-20,17℃,7℃,晴,北风,3-4级,48,优,1,广州
7655,2017-12-21,19℃,10℃,晴~多云,无持续风向,微风,55,良,2,广州
7656,2017-12-22,20℃,12℃,多云~阴,无持续风向,微风,89,良,2,广州
7657,2017-12-23,21℃,13℃,多云~晴,无持续风向,微风,111,轻度污染,3,广州
7658,2017-12-24,21℃,11℃,晴,北风,3-4级,93,良,2,广州
7659,2017-12-25,20℃,10℃,多云,北风,3-4级,81,良,2,广州
7660,2017-12-26,21℃,11℃,晴~多云,无持续风向,微风,94,良,2,广州
7661,2017-12-27,21℃,14℃,多云,无持续风向,微风,109,轻度污染,3,广州
7662,2017-12-28,20℃,14℃,多云,无持续风向,微风,118,轻度污染,3,广州
7663,2017-12-29,23℃,14℃,多云,无持续风向,微风,101,轻度污染,3,广州
7664,2017-12-30,21℃,13℃,多云,北风,3-4级,90,良,2,广州
7665,2017-12-31,20℃,11℃,多云,北风,3-4级,59,良,2,广州
7666,2017-01-01,24℃,15℃,多云,无持续风向,微风,103,轻度污染,3,广州
7667,2017-01-02,26℃,16℃,多云,无持续风向,微风,120,轻度污染,3,广州
7668,2017-01-03,26℃,16℃,多云,无持续风向,微风,125,轻度污染,3,广州
7669,2017-01-04,27℃,16℃,多云,无持续风向,微风,111,轻度污染,3,广州
7670,2017-01-05,26℃,18℃,多云,无持续风向,微风,192,中度污染,4,广州
7671,2017-01-06,26℃,18℃,多云,无持续风向,微风,129,轻度污染,3,广州
7672,2017-01-07,25℃,17℃,阴,无持续风向,微风,88,良,2,广州
7673,2017-01-08,23℃,15℃,多云,无持续风向,微风,91,良,2,广州
7674,2017-01-09,23℃,14℃,多云,无持续风向,微风,54,良,2,广州
7675,2017-01-10,24℃,15℃,多云,无持续风向,微风,83,良,2,广州
7676,2017-01-11,20℃,14℃,小雨,无持续风向,微风,89,良,2,广州
7677,2017-01-12,15℃,11℃,小雨,北风,3-4级,54,良,2,广州
7678,2017-01-13,13℃,10℃,小雨,无持续风向,微风,21,优,1,广州
7679,2017-01-14,14℃,11℃,小雨,无持续风向,微风,31,优,1,广州
7680,2017-01-15,14℃,11℃,小雨,无持续风向,微风,37,优,1,广州
7681,2017-01-16,16℃,12℃,小雨,无持续风向,微风,42,优,1,广州
7682,2017-01-17,16℃,13℃,小雨,无持续风向,微风,44,优,1,广州
7683,2017-01-18,18℃,15℃,小雨,无持续风向,微风,55,良,2,广州
7684,2017-01-19,21℃,12℃,小雨~阴,无持续风向,微风,53,良,2,广州
7685,2017-01-20,19℃,9℃,多云~晴,北风,3-4级,32,优,1,广州
7686,2017-01-21,18℃,8℃,多云,无持续风向,微风,76,良,2,广州
7687,2017-01-22,19℃,9℃,多云,无持续风向,微风,63,良,2,广州
7688,2017-01-23,21℃,12℃,多云,无持续风向,微风,66,良,2,广州
7689,2017-01-24,19℃,11℃,多云,无持续风向,微风,76,良,2,广州
7690,2017-01-25,21℃,11℃,多云,无持续风向,微风,78,良,2,广州
7691,2017-01-26,22℃,12℃,晴,无持续风向,微风,74,良,2,广州
7692,2017-01-27,24℃,12℃,多云,无持续风向,微风,70,良,2,广州
7693,2017-01-28,24℃,13℃,多云~小雨,无持续风向,微风,112,轻度污染,3,广州
7694,2017-01-29,22℃,15℃,小雨,无持续风向,微风,54,良,2,广州
7695,2017-01-30,20℃,12℃,阴,北风,3-4级,43,优,1,广州
7696,2017-01-31,19℃,12℃,多云,无持续风向,微风,49,优,1,广州
7697,2017-02-01,22℃,13℃,多云,无持续风向,微风,33,优,1,广州
7698,2017-02-02,22℃,13℃,多云,无持续风向,微风,43,优,1,广州
7699,2017-02-03,21℃,15℃,小雨,无持续风向,微风,59,良,2,广州
7700,2017-02-04,22℃,15℃,小雨,无持续风向,微风,75,良,2,广州
7701,2017-02-05,25℃,14℃,多云,无持续风向,微风,59,良,2,广州
7702,2017-02-06,25℃,16℃,多云,无持续风向,微风,53,良,2,广州
7703,2017-02-07,20℃,14℃,小雨,无持续风向,微风,71,良,2,广州
7704,2017-02-08,20℃,10℃,小雨,无持续风向,微风,51,良,2,广州
7705,2017-02-09,14℃,7℃,多云,北风,5-6级,35,优,1,广州
7706,2017-02-10,15℃,8℃,多云,无持续风向,微风,79,良,2,广州
7707,2017-02-11,16℃,7℃,晴,无持续风向,微风,65,良,2,广州
7708,2017-02-12,19℃,7℃,晴,无持续风向,微风,72,良,2,广州
7709,2017-02-13,21℃,10℃,多云,无持续风向,微风,85,良,2,广州
7710,2017-02-14,22℃,11℃,晴,无持续风向,微风,93,良,2,广州
7711,2017-02-15,25℃,12℃,多云,无持续风向,微风,77,良,2,广州
7712,2017-02-16,25℃,13℃,多云,无持续风向,微风,68,良,2,广州
7713,2017-02-17,26℃,16℃,多云,无持续风向,微风,77,良,2,广州
